VERSION_INDEX,NAME,LOC,LOC_TOUCHED,LOC_ADDED,MAX_LOC_ADDED,AVERAGE_LOC_ADDED,NUMBER_OF_REVISIONS,NUMBER_OF_FIX,NUMBER_OF_AUTHORS,CHURN,MAX_CHURN,AVERAGE_CHURN,MAX_CHANGE_SET_SIZE,AVERAGE_CHANGE_SET_SIZE,AGE_IN_WEEKS,WEIGHTED_AGE_IN_WEEKS,IS_BUGGY
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,100,120,110,74,18,6,1,3,100,74,16,281,125,93.57142857142857,0.7797619047619048,false
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,185,231,208,178,20,10,0,3,185,178,18,281,85,93.57142857142857,0.40507111935683365,false
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,118,128,123,116,30,4,0,2,118,116,29,97,56,64.85714285714286,0.5066964285714286,false
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,67,71,69,55,23,3,1,2,67,55,22,78,41,60.42857142857143,0.8511066398390342,false
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,74,76,75,74,37,2,0,1,74,74,37,78,40,40.0,0.5263157894736842,true
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,153,233,193,163,21,9,0,3,153,163,17,281,94,93.57142857142857,0.40159411404046597,false
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,120,142,131,117,21,6,0,3,120,117,20,281,122,93.57142857142857,0.658953722334004,false
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java,64,880,472,176,21,22,0,1,64,176,2,281,43,29.857142857142858,0.033928571428571426,false
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java,56,898,477,176,21,22,0,1,56,176,2,281,43,29.857142857142858,0.03324848870505886,false
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,65,81,73,60,10,7,1,3,65,60,9,281,106,93.57142857142857,1.1552028218694885,false
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java,55,55,55,55,55,1,1,1,55,55,55,30,30,7.428571428571429,0.13506493506493508,false
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,187,187,187,166,62,3,1,2,187,166,62,15,7,12.571428571428571,0.06722689075630252,false
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java,617,693,655,506,131,5,3,3,617,506,123,78,30,29.857142857142858,0.04308390022675737,false
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,147,243,195,133,24,8,3,2,147,133,18,30,12,43.857142857142854,0.18048206937095826,true
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,96,98,97,96,48,2,0,2,96,96,48,78,46,12.571428571428571,0.1282798833819242,false
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java,52,52,52,52,52,1,0,1,52,52,52,0,0,7.0,0.1346153846153846,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,72,72,72,72,72,1,0,1,72,72,72,30,30,60.42857142857143,0.8392857142857143,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,42,92,67,51,22,3,0,1,42,51,14,281,160,60.42857142857143,0.656832298136646,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,48,64,56,48,18,3,0,2,48,48,16,281,160,93.57142857142857,1.4620535714285714,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,89,101,95,63,23,4,1,3,89,63,22,281,121,93.57142857142857,0.9264497878359265,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,380,432,406,237,50,8,1,4,380,237,47,281,66,93.57142857142857,0.2166005291005291,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,138,154,146,133,29,5,2,4,138,133,27,281,107,93.57142857142857,0.6076066790352505,true
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,142,176,159,136,22,7,2,4,142,136,20,281,96,93.57142857142857,0.5316558441558441,true
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,191,211,201,176,40,5,2,4,191,176,38,281,120,93.57142857142857,0.44346648612051454,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,46,48,47,46,23,2,0,2,46,46,23,281,226,93.57142857142857,1.9494047619047619,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,165,227,196,127,32,6,0,3,165,127,27,281,97,93.57142857142857,0.4122089364380113,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,171,183,177,148,29,6,0,3,171,148,28,281,102,93.57142857142857,0.5113192818110851,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,56,82,69,58,23,3,0,3,56,58,18,281,162,93.57142857142857,1.1411149825783973,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,179,213,196,149,32,6,1,4,179,149,29,281,88,93.57142857142857,0.43930248155600266,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,74,82,78,74,39,2,0,2,74,74,37,281,226,93.57142857142857,1.1411149825783973,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,36,50,43,37,21,2,0,1,36,37,18,281,140,37.285714285714285,0.7457142857142857,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,37,37,37,37,1,0,1,37,37,37,281,281,93.57142857142857,2.528957528957529,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,34,64,49,37,16,3,1,1,34,37,11,281,96,19.857142857142858,0.31026785714285715,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,34,84,59,42,19,3,0,1,34,42,11,281,104,1.5714285714285714,0.01870748299319728,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,42,40,38,20,2,0,2,38,38,19,281,226,93.57142857142857,2.227891156462585,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,41,40,39,20,2,0,2,39,39,19,281,226,93.57142857142857,2.2822299651567945,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,156,156,156,156,156,1,0,1,156,156,156,34,34,15.571428571428571,0.09981684981684981,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,84,166,125,83,17,7,0,1,84,83,12,281,93,12.0,0.07228915662650602,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,117,247,182,95,26,7,1,4,117,95,16,281,94,93.57142857142857,0.3788316946211683,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,94,114,104,87,20,5,0,3,94,87,18,281,123,93.57142857142857,0.8208020050125313,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,121,96,70,16,6,0,4,71,70,11,281,107,93.57142857142857,0.7733175914994097,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,183,1053,618,329,44,14,2,4,183,329,13,281,55,93.57142857142857,0.0888617555284222,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,85,153,119,83,19,6,0,4,85,83,14,281,107,93.57142857142857,0.6115779645191409,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,183,183,183,139,91,2,0,1,183,139,91,34,24,15.571428571428571,0.08508977361436378,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,70,72,71,70,35,2,0,1,70,70,35,34,26,19.0,0.2638888888888889,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,54,132,93,51,23,4,0,1,54,51,13,281,129,15.571428571428571,0.11796536796536797,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,160,160,160,160,160,1,0,1,160,160,160,34,34,15.571428571428571,0.09732142857142857,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,125,863,494,359,35,14,4,3,125,359,8,281,55,60.42857142857143,0.07002151961595762,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,151,597,374,224,31,12,4,4,151,224,12,281,59,93.57142857142857,0.15673606125867431,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,421,1655,1038,585,61,17,4,4,421,585,24,281,47,93.57142857142857,0.05653862753560639,true
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,219,225,222,198,55,4,1,2,219,198,54,34,17,15.571428571428571,0.0692063492063492,true
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,50,128,89,29,11,8,0,1,50,29,6,281,75,15.571428571428571,0.12165178571428571,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,42,42,42,25,21,2,1,2,42,25,21,29,15,24.0,0.5714285714285714,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,624,624,624,621,312,2,0,1,624,621,312,34,22,15.571428571428571,0.024954212454212452,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,377,427,402,363,134,3,1,1,377,363,125,15,10,5.428571428571429,0.012713282034125126,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,383,385,384,378,192,2,0,1,383,378,191,15,12,5.428571428571429,0.014100185528756958,true
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,72,102,87,58,21,4,0,1,72,58,18,281,129,15.571428571428571,0.1526610644257703,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,92,92,92,92,92,1,0,1,92,92,92,34,34,15.571428571428571,0.16925465838509315,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,284,284,284,261,142,2,0,1,284,261,142,34,30,15.571428571428571,0.05482897384305835,true
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,371,371,371,371,371,1,0,1,371,371,371,34,34,15.571428571428571,0.04197150558336542,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,47,47,47,47,47,1,0,1,47,47,47,34,34,15.571428571428571,0.331306990881459,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,108,294,201,113,16,12,0,1,108,113,9,281,62,5.428571428571429,0.018464528668610303,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,111,171,141,98,15,9,0,1,111,98,12,281,77,15.571428571428571,0.0910609857978279,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,319,503,411,308,102,4,0,1,319,308,79,34,21,10.428571428571429,0.02073274637886964,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,129,1177,653,622,217,3,0,1,129,622,43,26,17,10.428571428571429,0.008860298579924748,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,49,59,54,46,18,3,0,1,49,46,16,34,25,10.428571428571429,0.17675544794188863,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,358,370,364,308,91,4,1,1,358,308,89,34,16,15.571428571428571,0.04208494208494208,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,277,1225,751,538,150,5,0,1,277,538,55,34,17,15.571428571428571,0.01271137026239067,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,49,49,49,46,24,2,0,1,49,46,24,34,24,15.571428571428571,0.3177842565597668,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,89,89,89,89,89,1,0,1,89,89,89,34,34,15.571428571428571,0.17495987158908508,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,41,41,41,41,1,0,1,41,41,41,281,281,93.57142857142857,2.2822299651567945,false
3,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,92,79,65,39,2,0,2,66,65,33,281,226,93.57142857142857,1.0170807453416149,false
3,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,63,65,64,45,16,4,0,3,63,45,15,281,125,93.57142857142857,1.4395604395604396,false
3,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,24,30,27,22,13,2,0,1,24,22,12,281,150,19.0,0.6333333333333333,false
3,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,50,96,73,70,36,2,0,1,50,70,25,24,21,19.0,0.19791666666666666,false
3,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,72,90,81,72,40,2,0,1,72,72,36,24,21,20.0,0.2222222222222222,false
3,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,47,105,76,70,38,2,0,1,47,70,23,24,21,19.0,0.18095238095238095,false
3,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,55,51,47,25,2,0,2,47,47,23,281,226,93.57142857142857,1.7012987012987013,false
3,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,223,203,185,50,4,0,3,183,185,45,281,140,93.57142857142857,0.4196028187059577,false
3,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,49,49,49,49,1,0,1,49,49,49,281,281,93.57142857142857,1.9096209912536444,false
3,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,50,50,50,50,1,0,1,50,50,50,281,281,93.57142857142857,1.8714285714285714,false
3,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,102,100,97,50,2,0,2,98,97,49,281,189,93.57142857142857,0.9173669467787114,false
3,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,143,143,143,138,71,2,0,2,143,138,71,281,158,93.57142857142857,0.6543456543456543,false
3,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,43,43,43,43,1,0,1,43,43,43,281,281,93.57142857142857,2.176079734219269,false
3,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,42,42,42,42,1,0,1,42,42,42,281,281,93.57142857142857,2.227891156462585,false
3,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,62,59,56,29,2,0,2,56,56,28,281,158,93.57142857142857,1.5092165898617511,false
3,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,44,78,61,29,8,7,0,1,44,29,6,281,81,17.428571428571427,0.22344322344322343,false
3,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,26,32,29,22,14,2,0,1,26,22,13,281,157,15.571428571428571,0.48660714285714285,false
3,hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java,51,53,52,51,26,2,0,2,51,51,25,281,226,93.57142857142857,1.7654986522911051,false
3,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,41,43,42,41,21,2,0,2,41,41,20,281,179,93.57142857142857,2.176079734219269,false
3,hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java,104,134,119,104,39,3,0,2,104,104,34,281,176,93.57142857142857,0.6982942430703625,false
3,hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java,54,58,56,54,28,2,0,2,54,54,27,281,179,93.57142857142857,1.6133004926108374,false
3,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,254,282,268,162,33,8,1,4,254,162,31,281,68,93.57142857142857,0.33181357649442755,false
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,16883,49879,33381,6428,1963,17,3,3,16883,6095,993,171,27,71.85714285714286,0.0014406291797578713,false
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,74,74,74,74,74,1,0,1,74,74,74,0,0,21.428571428571427,0.28957528957528955,false
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,157,155,153,77,2,0,2,153,153,76,281,226,93.57142857142857,0.5959963603275705,false
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,68,72,70,43,14,5,0,3,68,43,13,281,78,93.57142857142857,1.2996031746031746,false
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,100,102,101,59,33,3,0,3,100,59,33,281,157,93.57142857142857,0.9173669467787114,false
3,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,549,927,738,397,82,9,2,2,549,397,61,40,15,48.714285714285715,0.052550470026198184,true
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,437,443,440,424,146,3,1,1,437,424,145,36,17,48.714285714285715,0.10996452757175106,false
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1033,1381,1207,1029,134,9,4,2,1033,1029,114,40,18,48.714285714285715,0.03527464570187235,true
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,101,105,103,92,51,2,0,1,101,92,50,7,7,48.714285714285715,0.4639455782312925,true
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,331,429,380,357,95,4,1,1,331,357,82,36,18,48.714285714285715,0.11355311355311355,true
3,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,123,123,123,123,123,1,0,1,123,123,123,14,14,30.714285714285715,0.2497096399535424,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,106,214,160,104,40,4,2,3,106,104,26,281,141,93.57142857142857,0.4372496662216288,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,106,194,150,103,25,6,2,4,106,103,17,281,106,93.57142857142857,0.48232695139911635,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,93,163,128,91,25,5,2,4,93,91,18,281,117,93.57142857142857,0.5740578439964943,true
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,201,151,100,50,3,0,2,101,100,33,281,183,93.57142857142857,0.46552949538024163,true
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,38,56,47,45,23,2,1,2,38,45,19,281,143,93.57142857142857,1.6709183673469388,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,584,652,618,289,38,16,5,4,584,289,36,281,35,93.57142857142857,0.14351446099912357,true
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,40,36,31,12,3,0,3,32,31,10,281,138,93.57142857142857,2.3392857142857144,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,111,111,111,111,1,0,1,111,111,111,281,281,93.57142857142857,0.842985842985843,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,37,36,35,18,2,0,2,35,35,17,281,226,93.57142857142857,2.528957528957529,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,90,90,90,81,30,3,1,3,90,81,30,281,106,93.57142857142857,1.0396825396825398,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,27,27,27,27,1,0,1,27,27,27,281,281,93.57142857142857,3.4656084656084656,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,28,28,28,28,1,0,1,28,28,28,281,281,93.57142857142857,3.3418367346938775,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,92,110,101,29,11,9,2,3,92,29,10,281,63,93.57142857142857,0.8506493506493507,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,885,1289,1087,561,54,20,7,4,885,561,44,281,39,93.57142857142857,0.07259226421367616,true
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,99,83,64,27,3,0,3,67,64,22,281,156,93.57142857142857,0.9451659451659451,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,31,30,29,15,2,0,2,29,29,14,281,226,93.57142857142857,3.0184331797235022,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,105,105,105,105,105,1,0,1,105,105,105,15,15,12.0,0.11428571428571428,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,72,74,73,64,24,3,0,3,72,64,24,281,156,93.57142857142857,1.2644787644787645,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,43,40,37,20,2,0,2,37,37,18,281,226,93.57142857142857,2.176079734219269,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,47,133,90,50,18,5,0,1,47,50,9,281,70,41.57142857142857,0.3125671321160043,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,45,38,29,12,3,0,1,31,29,10,281,156,41.57142857142857,0.9238095238095237,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,90,122,106,68,21,5,2,4,90,68,18,281,102,93.57142857142857,0.7669789227166276,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,223,515,369,153,30,12,3,4,223,153,18,281,58,93.57142857142857,0.18169209431345354,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,214,252,233,153,77,3,0,2,214,153,71,26,12,12.0,0.047619047619047616,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,107,125,116,72,23,5,2,4,107,72,21,281,100,93.57142857142857,0.7485714285714286,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,85,61,27,12,5,0,1,37,27,7,281,67,43.0,0.5058823529411764,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,55,41,27,10,4,0,1,27,27,6,281,80,43.0,0.7818181818181819,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,92,70,38,14,5,0,1,48,38,9,281,134,43.0,0.4673913043478261,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,166,166,166,149,83,2,1,1,166,149,83,27,17,26.714285714285715,0.16092943201376936,true
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,213,269,241,163,60,4,1,1,213,163,53,27,15,26.714285714285715,0.09930961232076474,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,866,866,866,866,866,1,0,1,866,866,866,4,4,4.571428571428571,0.005278785879247773,true
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,159,221,190,118,63,3,0,1,159,118,53,27,18,26.714285714285715,0.12087912087912088,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,100,108,104,100,52,2,1,1,100,100,50,20,15,23.0,0.21296296296296297,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,96,104,100,96,50,2,1,1,96,96,48,27,19,26.714285714285715,0.2568681318681319,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,841,945,893,559,127,7,2,1,841,559,120,27,14,26.714285714285715,0.028269085411942556,true
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,525,685,605,364,33,18,3,4,525,364,29,281,44,93.57142857142857,0.13660062565172054,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,83,85,84,77,42,2,1,1,83,77,41,16,9,41.57142857142857,0.4890756302521008,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,141,102,51,25,4,0,1,63,51,15,281,120,41.57142857142857,0.2948328267477204,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,80,78,76,39,2,0,2,76,76,38,281,226,93.57142857142857,1.1696428571428572,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,202,206,204,190,68,3,2,2,202,190,67,36,23,41.57142857142857,0.20180305131761442,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,155,193,174,158,29,6,0,4,155,158,25,281,102,93.57142857142857,0.4848260547742413,true
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1262,2296,1779,736,104,17,6,4,1262,736,74,281,42,93.57142857142857,0.040754106520657044,true
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,78,76,74,38,2,0,2,74,74,37,281,226,93.57142857142857,1.1996336996336996,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,101,131,116,93,23,5,0,4,101,93,20,281,119,93.57142857142857,0.7142857142857143,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,27,31,29,22,14,2,0,1,27,22,13,281,143,0.7142857142857143,0.02304147465437788,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,22,22,22,22,1,0,1,22,22,22,281,281,93.57142857142857,4.253246753246753,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,489,535,512,426,64,8,0,4,489,426,61,281,88,93.57142857142857,0.17489986648865152,true
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,62,62,62,62,1,0,1,62,62,62,281,281,93.57142857142857,1.5092165898617511,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,59,67,63,58,21,3,0,3,59,58,19,281,160,93.57142857142857,1.396588486140725,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,99,109,104,91,26,4,0,3,99,91,24,281,126,93.57142857142857,0.8584534731323722,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,29,28,27,14,2,0,2,27,27,13,281,226,93.57142857142857,3.226600985221675,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,81,79,77,39,2,0,2,77,77,38,281,226,93.57142857142857,1.1552028218694885,false
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,846,1316,1081,703,83,13,5,4,846,703,65,281,56,93.57142857142857,0.0711029092488059,true
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,134,99,50,19,5,2,1,64,50,12,281,64,41.57142857142857,0.31023454157782515,false
