DATASET_NAME,NUMBER_OF_TRAINING_RELEASES,PERCENTAGE_TRAINING,PERCENTAGE_DEFECTIVE_TRAINING,PERCENTAGE_DEFECTIVE_TESTING,CLASSIFIER,BALANCING,FEATURE_SELECTION,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE,PRECISION,RECALL,ROC_AREA,KAPPA
openjpa,1,3.7943359912015397,2.691511387163561,6.940371456500489,IBK,UNDER_SAMPLING,NO_SELECTION,34.0,106.0,846.0,37.0,0.24285714285714285,0.4788732394366197,0.6837643508107468,0.2535247202420742
openjpa,2,7.812561373188263,4.876822523881348,8.31858407079646,IBK,UNDER_SAMPLING,NO_SELECTION,73.0,659.0,377.0,21.0,0.09972677595628415,0.776595744680851,0.5702476792902325,0.034387079586410074
openjpa,3,12.251070348403314,6.123757614620071,5.146476642913697,IBK,UNDER_SAMPLING,NO_SELECTION,52.0,506.0,692.0,13.0,0.0931899641577061,0.8,0.6845575959933222,0.08233411590782129
openjpa,4,17.21198790211713,5.842081241442264,2.4566473988439306,IBK,UNDER_SAMPLING,NO_SELECTION,26.0,336.0,1014.0,8.0,0.0718232044198895,0.7647058823529411,0.7579084967320261,0.09046170775320538
openjpa,5,22.648179425743354,5.0294831772459245,1.8013856812933025,IBK,UNDER_SAMPLING,NO_SELECTION,24.0,257.0,1869.0,15.0,0.08540925266903915,0.6153846153846154,0.7373724582097113,0.12223013883216413
openjpa,6,31.152048391531483,4.148278905560459,2.4367816091954024,IBK,UNDER_SAMPLING,NO_SELECTION,42.0,367.0,1755.0,11.0,0.10268948655256724,0.7924528301886793,0.8099470062063201,0.14492623994275614
openjpa,7,39.695196197808244,3.7799327132396594,3.0990173847316704,IBK,UNDER_SAMPLING,NO_SELECTION,40.0,332.0,950.0,1.0,0.10752688172043011,0.975609756097561,0.8583196986416042,0.14602971534905387
openjpa,8,44.89178679445382,3.7011112083296878,2.0841227737779464,IBK,UNDER_SAMPLING,NO_SELECTION,37.0,267.0,2317.0,18.0,0.12171052631578948,0.6727272727272727,0.796225021108922,0.17708195426281892
openjpa,9,55.25747279940296,3.3977822007392664,1.8313458262350937,IBK,UNDER_SAMPLING,NO_SELECTION,43.0,130.0,2175.0,0.0,0.24855491329479767,1.0,0.9718004338394793,0.3799589672753869
openjpa,10,64.480144546133,3.1737329434697856,0.5662020905923345,IBK,UNDER_SAMPLING,NO_SELECTION,9.0,189.0,2094.0,4.0,0.045454545454545456,0.6923076923076923,0.8047609420802587,0.0754838225107873
openjpa,11,73.49856632232216,2.8537836682342883,1.108998732572877,IBK,UNDER_SAMPLING,NO_SELECTION,24.0,234.0,2887.0,11.0,0.09302325581395349,0.6857142857142857,0.8053691582368289,0.14716626518781198
